DealerID;Name;Address1;Address2;City;State;ZipCode;Phone;StoreID;URL;Latitude;Longitude;NewDate;ST;SA;Simmons OHM BT;Serta OHM BT;OHM CG;Legacy Simmons DealerID;Legacy Simmons OHM BT;Legacy Serta DealerID;Legacy Serta OHM_BT;Licensee Territory;LR Number;Brand;Rep SalesTeam;Rep Region;Rep Branch;Rep Territory;Sales Channel;Market Segment;Status Level;Rep Store Success;Hide From PTV;Email;Hide From Locator;FName;LName;User_ID;Simmons Approver;Simmons Approver_Rep_ID;Simmons Approver_User_ID;Serta Approver;Serta Approver_Rep_ID;Serta Approver_User_ID;freq;freqPhone;visitRhythm;Total Wholesale
46;Nebraska Furniture Mart;700 S 72nd St;;Omaha;NE;"	68114";(800) 359-1200;"	";www.nfm.com;"	41.2530654";"	-96.0246491";41:34,6;717525;717525;"	717525";"	";"	50180001";"	 ";"	 ";"	 ";"	 ";"	NO        ";29490;SIMMONS;Store Success;West;Mid West 1;Mid West 1_08;;;Black Diamond Preferred;YES;0;;0;Melissa;Ullrich;102021;Harris, Rick (Rep RHR);Rep RHR;101762;;;;48;0;1;
18609;Mattress Firm;6301 SW 3rd St;;Oklahoma City;OK;"	73128";(405) 495-9191;"	041005";www.mattressfirm.com/simmons-mattresses-0-c16/;"	35.4621763";"	-97.6247394";46:01,6;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17370;SIMMONS;Store Success;West;South Central;South Central_12;;;Black Diamond Preferred;YES;0;;0;Caleb;Johnson;101530;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
18630;Crate  Barrel;530 Stanford Shopping Center;;Palo Alto;CA;"	94304";(650) 321-7800;"	";www.crateandbarrel.com/furniture/mattresses-foundations/1;"	37.4390468";"	-122.1724054";42:44,6;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";15563;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
18631;Crate  Barrel;1115 Broadway Place;;Walnut Creek;CA;"	94596";(925) 947-3500;"	";www.crateandbarrel.com/furniture/mattresses-foundations/1;"	37.8960715";"	-122.0595834";42:44,6;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";25847;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
18632;Crate  Barrel;55 Stockton St.;;San Francisco;CA;"	94108";(415) 982-5200;"	";www.crateandbarrel.com/furniture/mattresses-foundations/1;"	37.786345";"	-122.406709";42:44,6;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";15564;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
18633;Crate  Barrel;1167 Galleria Blvd.;Space P101;Roseville;CA;"	95678";(916) 784-9100;"	";www.crateandbarrel.com/furniture/mattresses-foundations/1;"	38.7722038";"	-121.2658814";42:44,7;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";25855;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
18634;Crate  Barrel;301 Santana Row;;San Jose;CA;"	95128";(408) 247-0600;"	";www.crateandbarrel.com/furniture/mattresses-foundations/1;"	37.3228914";"	-121.9483489";42:44,7;444455;444455;"	7444455";"	";"	70740043";"	 ";"	 ";"	 ";"	 ";"	NO        ";25856;SIMMONS;Serta Simmons Bedding;SSB;Chicago;Chicago_06;;;;NO;0;;0;Frank;Faraci;101799;Faraci, Frank (Rep FF1);Rep FF1;101799;;;;3;4;16;
18657;Mattress Firm;255 E Basse Rd;Ste 1520;San Antonio;TX;"	78209";(210) 826-6553;"	005004";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.4978324";"	-98.4810464";46:05,8;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25857;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
18659;Mattress Firm;3155 SE Military Dr;Ste 103;San Antonio;TX;"	78223";(210) 359-1000;"	005023";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.352337";"	-98.4372296";46:06,3;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25861;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
18661;Mattress Firm;11411 Bandera Rd;Ste 109;San Antonio;TX;"	78250";(210) 682-8848;"	005009";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.5485539";"	-98.6651288";46:07,4;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25863;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
18663;Mattress Firm;11745 I-10 West Ste 790;;San Antonio;TX;"	78230";(210) 699-0111;"	005017";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.5501136";"	-98.5831704";46:07,7;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17371;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
18664;Mattress Firm;5229 De Zavala Rd;;San Antonio;TX;"	78249";(210) 690-2337;"	005018";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.5642129";"	-98.5891671";46:07,9;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25864;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
18665;Mattress Firm;1432 Austin Hwy;Ste 103;San Antonio;TX;"	78209";(210) 829-8000;"	005021";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.4911112";"	-98.4352604";46:08,2;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25867;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
18670;Mattress Firm;8215 Agora Pkwy;;Selma;TX;"	78154";(210) 658-7000;"	005025";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.568782";"	-98.330253";46:08,7;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25869;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
18688;Sleep World;3104 Vestal Pkwy E;;Vestal;NY;"	13850";(607) 797-9141;"	";;"	42.0949021";"	-76.0033784";42:44,7;446890;446890;"	7446890";"	";"	90003885";"	 ";"	 ";"	 ";"	 ";"	NO        ";17372;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Amanda;Travis;102079;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
18690;Metro Mattress;408 Balltown Rd; B;Schenectady;NY;"	12304";(518) 382-3001;"	";www.metromattress.com;"	42.7722974";"	-73.8918538";42:44,7;7301749;7301749;"	7301749";"	";"	60090000";"	 ";"	 ";"	 ";"	 ";"	NO        ";31701;SIMMONS;Serta Simmons Bedding;SSB;Boston;Boston_03;;;;NO;0;;0;Jeremy;Breau;101546;Marano, Jacki (Rep JMA);Rep JMA;101558;;;;0;4;4;
18724;Metro Mattress;4640 Commercial Dr;;New Hartford;NY;"	13413";(315) 768-1100;"	";www.metromattress.com;"	43.0879903";"	-75.3120178";42:44,8;7301749;7301749;"	7301749";"	";"	60090000";"	 ";"	 ";"	 ";"	 ";"	NO        ";31702;SIMMONS;Serta Simmons Bedding;SSB;Boston;Boston_03;;;;NO;0;;0;Jeremy;Breau;101546;Marano, Jacki (Rep JMA);Rep JMA;101558;;;;0;4;4;
18732;Mattress Firm;2191 South 300 West;;Salt Lake City;UT;"	84115";(801) 467-6500;"	066001";www.mattressfirm.com/simmons-mattresses-0-c16/;"	40.7226426";"	-111.8982374";46:12,4;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25879;SIMMONS;Simmons Bedding;Simmons;Simmons West;West 1;;;Black Diamond Preferred;NO;0;;0;Brad;Searle;101643;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;12;4;
18734;Mattress Firm;5884 W Arizona Pavillions Dr;;Marana;AZ;"	85743";(520) 579-9191;"	";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.3541005";"	-111.0903599";46:12,7;227263;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";15239;SIMMONS;Store Success;West;South West;South West_11;;;Black Diamond Preferred;YES;0;;0;Rene;Nuno;101655;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
18745;Metro Furniture;551 North Azusa Avenue;;West Covina;CA;"	91791";(626) 455-0862;"	";;"	34.0800904";"	-117.9077907";42:44,8;722554;447475;"	7447475";"	";"	90003921";"	 ";"	 ";"	 ";"	 ";"	NO        ";25880;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
18752;Mattress Mark;310 E Eau Gallie Blvd;;Indian Harbour Beach;FL;"	32937";(321) 779-0220;"	";;"	28.1385461";"	-80.5953499";00:00,0;446128;446128;"	7446128";"	";"	70080289";"	 ";"	 ";"	 ";"	 ";"	NO        ";17376;SIMMONS;Serta Simmons Bedding;SSB;Florida;Florida_05;;;;NO;0;;0;Donald;Kirisits;101785;Westerman, Justin (REP JWE);REP JWE;101544;;;;3;0;4;
18809;Sonora Trading Post;730 South Washington Street;;Sonora;CA;"	95370";(209) 532-0421;"	";;"	37.9755152";"	-120.3800856";42:45,0;415686;415686;"	7415686";"	";"	70080491";"	 ";"	 ";"	 ";"	 ";"	NO        ";25886;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_05;;;;NO;0;;0;Janet;Dechambeau;101811;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;6;0;4;
18815;Mattress Firm;6709 Colonnade Ave;Ste 103;Viera;FL;"	32940";(321) 433-0725;"	053039";www.mattressfirm.com/simmons-mattresses-0-c16/;"	28.2406145";"	-80.7284023";46:13,0;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";10915;SIMMONS;Store Success;East;South East 1;South East 1_02;;;Black Diamond Preferred;YES;0;;0;Zach;Presley;101891;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
18826;Mattress Firm;1449 Denver Ave;;Loveland;CO;"	80538";(970) 593-9803;"	003033";www.mattressfirm.com/simmons-mattresses-0-c16/;"	40.4082143";"	-105.0464571";46:13,9;227289;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17382;SIMMONS;Store Success;West;South West;South West_10;;;Black Diamond Preferred;YES;0;;1;Matt;Moen;101908;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;1;4;
18828;Sleep Experts;3315 N President George Bush Hwy;Ste 200;Garland;TX;"	75040";(972) 495-9103;"	117013";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.9478243";"	-96.617438";46:14,2;7446630;7446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17383;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
18829;Sleep Experts;919 E Interstate 30;Ste 101;Rockwall;TX;"	75087";(972) 722-2749;"	117034";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.9019274";"	-96.4552985";46:14,5;7446630;7446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17384;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
18853;Nest Featherings;6425 W Sahara Ave;;Las Vegas;NV;"	89146";(702) 362-6707;"	";;"	36.1436401";"	-115.232165";42:45,2;442491;442491;"	7442491";"	";"	90003650";"	 ";"	 ";"	 ";"	 ";"	NO        ";17385;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;nest_featherings@hotmail.com;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
18866;Mattress Firm;1013 W University Ave;Ste 350;Georgetown;TX;"	78628";(512) 868-8319;"	004012";www.mattressfirm.com/simmons-mattresses-0-c16/;"	30.6316194";"	-97.6957129";46:15,9;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25908;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
18868;Lake Country Furniture;2107 E Highway 377;;Granbury;TX;"	76049";(817) 573-4578;"	";;"	32.4453788";"	-97.7461913";42:45,2;421480;421480;"	7421480";"	";"	90002857";"	 ";"	 ";"	 ";"	 ";"	yes       ";17386;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;8;;4;
18871;Chubby's Mattress 1;3922 US Highway 77;;Corpus Christi;TX;"	78410";(361) 241-3300;"	";;"	27.8546868";"	-97.6294436";42:45,2;448086;448086;"	7448086";"	";"	90003964";"	 ";"	 ";"	 ";"	 ";"	yes       ";17387;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;george@chubbysmattress.com;0;Jack;Gomez;101531;Mersbach, Tom (REP TME);REP TME;101569;;;;0;;4;
18908;Slumberland Furniture;1809 N Kingshighway;;Cape Girardeau;MO;"	63701";(573) 334-7757;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	37.33235";"	-89.576158";42:45,5;583308;17921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17390;SIMMONS;Store Success;East;South East 3;South East 3_10;;;;YES;0;stl3.cape-giradeau@slumberland.com;0;Josh;Brooks;101704;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;12;4;
18914;Great Southwest Mattress;3202 Fondren Rd;;Houston;TX;"	77063";(713) 784-2000;"	";www.southwestmattress.com;"	29.7296415";"	-95.5207475";42:45,5;437942;437942;"	7437942";"	";"	90003449";"	 ";"	 ";"	 ";"	 ";"	NO        ";25916;SIMMONS;Serta Simmons Bedding;SSB;Houston;Houston_04;;;;NO;0;gary@southwestmattress.com;0;Tommy;Lafleur;101693;Morgan, Mickey (Rep MMR);Rep MMR;101757;;;;8;0;4;
18915;RC Willey;1201 Steamboat Pkwy.;;Reno;NV;"	89521";(775) 337-4600;"	";www.rcwilley.com;"	39.4247237";"	-119.7352522";42:45,5;413234;413234;"	7300401";"	";"	10080000";"	 ";"	 ";"	 ";"	 ";"	NO        ";25919;SIMMONS;Store Success;West;North West;North West_02;;;;YES;0;;0;Ikenna;Obiagwu;102125;Bell, Jacob  (Rep JBE);Rep JBE;101486;;;;48;0;1;
18932;Factory Mattress ;14360 Falcon Head Blvd;Ste 100;Austin;TX;"	78738";(512) 402-9542;"	";www.factorymattresstexas.com;"	30.3240746";"	-97.9590399";08:08,7;7174978;7174978;"	7174978";"	";"	90002165";"	 ";"	 ";"	 ";"	 ";"	yes       ";17392;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Jack;Gomez;101531;Mersbach, Tom (REP TME);REP TME;101569;;;;12;0;4;
18933;Factory Mattress ;10670 Culebra Rd;Ste 101;San Antonio;TX;"	78251";(210) 681-2337;"	";www.factorymattresstexas.com;"	29.4927273";"	-98.7030567";08:08,8;7174978;7174978;"	7174978";"	";"	90002165";"	 ";"	 ";"	 ";"	 ";"	yes       ";17393;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Jack;Gomez;101531;Mersbach, Tom (REP TME);REP TME;101569;;;;12;0;4;
18952;Mattress Firm;3138 SE Military Dr;Ste 121;San Antonio;TX;"	78223";(210) 333-1900;"	005036";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.3510883";"	-98.4370736";46:16,7;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25920;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
18953;Mattress Firm;2541 S Interstate 35;Ste 800;Austin;TX;"	78741";(512) 716-0744;"	004013";www.mattressfirm.com/simmons-mattresses-0-c16/;"	30.2316328";"	-97.7419543";46:17,0;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17394;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
19003;Mattress Direct;102 E Lohman Ave;;Las Cruces;NM;"	88001";(505) 526-6693;"	";;"	32.3062582";"	-106.7777303";08:09,3;9034;9034;"	79034";"	";"	90005372";"	 ";"	 ";"	 ";"	 ";"	yes       ";25775;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;ikardsfurniture@yahoo.com;0;Jack;Gomez;101531;Mersbach, Tom (REP TME);REP TME;101569;;;;24;0;4;
19039;Mattress Firm;34 Danada Square West;;Wheaton;IL;"	60189";(630) 653-2700;"	119036";www.mattressfirm.com/simmons-mattresses-0-c16/;"	41.8316205";"	-88.1057921";46:22,0;652594;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";10934;SIMMONS;Store Success;West;Mid West 1;Mid West 1_07;;;Black Diamond Preferred;YES;0;;0;John;Mahan;101834;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
19048;Ashley HOMESTORE;602 Walton Drive;;Texarkana;TX;"	75501";(903) 223-0792;"	";www.ashleyfurniturehomestore.com;"	33.4489069";"	-94.0979591";42:46,2;438384;438384;"	7409230";"	";"	70740068";"	 ";"	 ";"	 ";"	 ";"	yes       ";17397;SIMMONS;Store Success;West;South Central;South Central_12;;;Black Diamond Preferred;YES;0;;0;Caleb;Johnson;101530;King, Weston (Rep WKG);Rep WKG;102058;;;;12;4;2;
19058;Bedding Plus Warehouse;444 Port St;;New Orleans;LA;"	70117";(504) 949-6900;"	";www.beddingplusmattress.com;"	29.9625551";"	-90.0516602";;257369;257369;"	7257369";"	";"	90002472";"	 ";"	 ";"	 ";"	 ";"	NO        ";17398;SIMMONS;Serta Simmons Bedding;SSB;Houston;Houston_05;;;;NO;0;;1;Malcolm;Alexander;101794;Morgan, Mickey (Rep MMR);Rep MMR;101757;;;;0;;4;
19059;Bedding Plus;15268 Crossroads Pkwy;;Gulfport;MS;"	39503";(228) 539-0023;"	";;"	30.4381444";"	-89.0943194";12:21,8;448675;257369;"	7423448";"	";"	90002900";"	 ";"	 ";"	 ";"	 ";"	NO        ";25935;SIMMONS;Serta Simmons Bedding;SSB;Nashville;Nashville_02;;;;NO;0;;0;Jose;Budde;100902;Morgan, Mickey (Rep MMR);Rep MMR;101757;;;;6;;4;
19093;Factory Mattress ;6801 San Pedro Ave;;San Antonio;TX;"	78216";(210) 524-9700;"	";www.factorymattresstexas.com;"	29.5021308";"	-98.4997564";08:09,4;7174978;7174978;"	7174978";"	";"	90002165";"	 ";"	 ";"	 ";"	 ";"	yes       ";17399;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Jack;Gomez;101531;Mersbach, Tom (REP TME);REP TME;101569;;;;12;0;4;
19094;Factory Mattress;9607 Research Blvd;450;Austin;TX;"	78759";(512) 795-9504;"	";www.factorymattresstexas.com;"	30.3883992";"	-97.7414031";08:09,5;7174978;7174978;"	7174978";"	";"	90002165";"	 ";"	 ";"	 ";"	 ";"	yes       ";25936;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Jack;Gomez;101531;Mersbach, Tom (REP TME);REP TME;101569;;;;12;0;4;
19103;Macy's;2901 Capital Of Texas Hwy;;Austin;TX;"	78746";(512) 329-2300;"	704";http://www1.macys.com/shop/mattress/beautyrest-mattress?id=30764&edge=hybrid&cm_sp=c2_1111US_catsplash_mattresses-_-row9-_-icon_beautyrest;"	30.3274751";"	-97.8110542";08:09,5;720248;720248;"	720248";"	";"	10040000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17401;SIMMONS;Store Success;West;South Central;South Central_03;National;Department Stores;Black Diamond Preferred;YES;0;;0;Irving;Barajas;102072;Noone, Michael (Rep MNO);Rep MNO;101322;;;;24;0;2;
19104;Macy's;11250 Lakeline Mall Dr;;Cedar Park;TX;"	78613";(512) 918-7300;"	706";http://www1.macys.com/shop/mattress/beautyrest-mattress?id=30764&edge=hybrid&cm_sp=c2_1111US_catsplash_mattresses-_-row9-_-icon_beautyrest;"	30.4728785";"	-97.7996552";08:09,6;720248;720248;"	720248";"	";"	10040000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25937;SIMMONS;Store Success;West;South Central;South Central_03;National;Department Stores;Black Diamond Preferred;YES;0;;0;Irving;Barajas;102072;Noone, Michael (Rep MNO);Rep MNO;101322;;;;12;4;4;
19133;Macy's;3609 Preston Rd;;Frisco;TX;"	75034";(972) 731-3668;"	667";http://www1.macys.com/shop/mattress/beautyrest-mattress?id=30764&edge=hybrid&cm_sp=c2_1111US_catsplash_mattresses-_-row9-_-icon_beautyrest;"	33.108906";"	-96.8057953";08:09,6;188028;20248;"	720248";"	";"	10040000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25776;SIMMONS;Store Success;West;South Central;South Central_12;National;Department Stores;Black Diamond Preferred;YES;0;;0;Caleb;Johnson;101530;Noone, Michael (Rep MNO);Rep MNO;101322;;;;12;4;4;
19141;Macy's;8707 E 71st St;;Tulsa;OK;"	74133";(918) 250-2701;"	680";http://www1.macys.com/shop/mattress/beautyrest-mattress?id=30764&edge=hybrid&cm_sp=c2_1111US_catsplash_mattresses-_-row9-_-icon_beautyrest;"	36.0629783";"	-95.8793318";08:09,6;188028;20248;"	720248";"	";"	10040000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17403;SIMMONS;Store Success;West;South Central;South Central_12;National;Department Stores;Black Diamond Preferred;YES;0;;0;Caleb;Johnson;101530;Noone, Michael (Rep MNO);Rep MNO;101322;;;;12;4;4;
19153;Mattress Firm;2775 S.Central Expressway No. 100;;McKinney;TX;"	75070";(972) 396-9185;"	002050";www.mattressfirm.com/simmons-mattresses-0-c16/;"	33.1743755";"	-96.6399238";46:22,5;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17405;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
19157;Mattress Firm;501 Carroll St;Ste 600;Fort Worth;TX;"	76107";(817) 348-9770;"	002112";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.7536436";"	-97.3543916";46:22,8;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";17406;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
19158;Mattress Firm;1540 N Highway 77;Ste 100;Waxahachie;TX;"	75165";(972) 937-8863;"	002121";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.4256015";"	-96.8386309";46:23,1;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25939;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
19159;Mattress Firm;721 N. Central Expressway;318;Plano;TX;"	75075";(972) 509-1600;"	002059";www.mattressfirm.com/simmons-mattresses-0-c16/;"	33.0102451";"	-96.7097248";46:23,4;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25941;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
19162;Mattress Firm;1455 Austin Highway Ste. 104;;San Antonio;TX;"	78209";(210) 494-3338;"	005032";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.4936011";"	-98.4357025";46:24,3;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25942;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
19163;Mattress Firm;2549 SW Military Dr;Ste 101;San Antonio;TX;"	78224";(210) 494-3338;"	005033";www.mattressfirm.com/simmons-mattresses-0-c16/;"	29.3571436";"	-98.5360296";46:24,6;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25944;SIMMONS;Store Success;West;South Central;South Central_11;;;Black Diamond Preferred;YES;0;;0;Steve;Lincoln;101683;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
19191;Slumberland Furniture;11777 E Kellogg Dr;;Wichita;KS;"	67207";(316) 683-4343;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	37.6790589";"	-97.2325188";42:47,3;444500;17921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";25955;SIMMONS;Store Success;East;South East 3;South East 3_12;;;;YES;0;;0;Suzi;Scheer;101709;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;12;4;
19192;Slumberland Furniture;444 S Emerson St;;Wichita;KS;"	67209";(316) 729-4343;"	";https://www.slumberland.com/furniture/departments/mattresses/beautyrest-beautysleep-mattresses;"	37.6761513";"	-97.4291831";42:47,3;444501;17921;"	717921";"	";"	50200000";"	 ";"	 ";"	 ";"	 ";"	NO        ";17407;SIMMONS;Store Success;East;South East 3;South East 3_12;;;;YES;0;;0;Suzi;Scheer;101709;Haugland, Dan (Rep DHU);Rep DHU;100940;;;;12;0;4;
